TimeSliceSorted,Sum of PV,Process,Region
01_SP_05,1.36381036668067e-7,EE-WIND_OFF,O_Nordvest
01_SP_05,4.83894339197839e-7,EE-WIND_OFF,O_Vestavind1
01_SP_05,0.00000126565106731002,EE-WIND_OFF,O_Vestavind2
01_SP_05,23.3863965864204,EE-WIND_OFF_S1,O_Sorvest
01_SP_05,23.3077786030694,EE-WIND_OFF_S2,O_Sorvest
01_SP_05,23.6511712962049,EE-WIND_OFF_S3,O_Sorvest
01_SP_05,9.79068970426724e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_05,24.0804121561236,EE-WIND_OFF_S5,O_Sorvest
01_SP_05,83.9809739543962,EE-WIND_OFF_S6,O_Sorvest
01_SP_05,1.34779535320928e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_06,4.51306017165822e-7,EE-WIND_OFF,O_Nordavind
01_SP_06,1.36612144884112e-7,EE-WIND_OFF,O_Nordvest
01_SP_06,4.80901582968389e-7,EE-WIND_OFF,O_Vestavind1
01_SP_06,0.00000125395350006187,EE-WIND_OFF,O_Vestavind2
01_SP_06,23.3625329164343,EE-WIND_OFF_S1,O_Sorvest
01_SP_06,23.2839951555153,EE-WIND_OFF_S2,O_Sorvest
01_SP_06,23.6270374479435,EE-WIND_OFF_S3,O_Sorvest
01_SP_06,9.78069920456901e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_06,24.0558403069847,EE-WIND_OFF_S5,O_Sorvest
01_SP_06,83.8952790830142,EE-WIND_OFF_S6,O_Sorvest
01_SP_06,1.34642005182846e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_07,4.50924165689419e-7,EE-WIND_OFF,O_Nordavind
01_SP_07,1.36408225869955e-7,EE-WIND_OFF,O_Nordvest
01_SP_07,4.78006949894002e-7,EE-WIND_OFF,O_Vestavind1
01_SP_07,0.00000124264156689884,EE-WIND_OFF,O_Vestavind2
01_SP_07,23.3959420544149,EE-WIND_OFF_S1,O_Sorvest
01_SP_07,23.3172919820911,EE-WIND_OFF_S2,O_Sorvest
01_SP_07,23.6608248355095,EE-WIND_OFF_S3,O_Sorvest
01_SP_07,9.79468590414653e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_07,24.0902408957792,EE-WIND_OFF_S5,O_Sorvest
01_SP_07,84.0152519029491,EE-WIND_OFF_S6,O_Sorvest
01_SP_07,1.34834547376161e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_08,4.50202890678437e-7,EE-WIND_OFF,O_Nordavind
01_SP_08,1.35918820235979e-7,EE-WIND_OFF,O_Nordvest
01_SP_08,4.74817947354424e-7,EE-WIND_OFF,O_Vestavind1
01_SP_08,0.00000123595724275704,EE-WIND_OFF,O_Vestavind2
01_SP_08,23.4412830273885,EE-WIND_OFF_S1,O_Sorvest
01_SP_08,23.362480532444,EE-WIND_OFF_S2,O_Sorvest
01_SP_08,23.7066791472062,EE-WIND_OFF_S3,O_Sorvest
01_SP_08,9.81366785357317e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_08,24.1369274091431,EE-WIND_OFF_S5,O_Sorvest
01_SP_08,84.1780721585749,EE-WIND_OFF_S6,O_Sorvest
01_SP_08,1.35095854638518e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_09,4.49439187725632e-7,EE-WIND_OFF,O_Nordavind
01_SP_09,1.3606836084636e-7,EE-WIND_OFF,O_Nordvest
01_SP_09,4.72855484253145e-7,EE-WIND_OFF,O_Vestavind1
01_SP_09,0.00000123222944660104,EE-WIND_OFF,O_Vestavind2
01_SP_09,23.4937831013581,EE-WIND_OFF_S1,O_Sorvest
01_SP_09,23.4148041170631,EE-WIND_OFF_S2,O_Sorvest
01_SP_09,23.7597736133814,EE-WIND_OFF_S3,O_Sorvest
01_SP_09,9.83564695290928e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_09,24.1909854772487,EE-WIND_OFF_S5,O_Sorvest
01_SP_09,84.3666008756154,EE-WIND_OFF_S6,O_Sorvest
01_SP_09,1.353984209423e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_10,4.4803906564549e-7,EE-WIND_OFF,O_Nordavind
01_SP_10,1.36217901456742e-7,EE-WIND_OFF,O_Nordvest
01_SP_10,4.72512053210421e-7,EE-WIND_OFF,O_Vestavind1
01_SP_10,0.00000123004418678545,EE-WIND_OFF,O_Vestavind2
01_SP_10,23.5486695423262,EE-WIND_OFF_S1,O_Sorvest
01_SP_10,23.4695060464376,EE-WIND_OFF_S2,O_Sorvest
01_SP_10,23.8152814643827,EE-WIND_OFF_S3,O_Sorvest
01_SP_10,9.85862510221521e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_10,24.2475007302682,EE-WIND_OFF_S5,O_Sorvest
01_SP_10,84.5636990797941,EE-WIND_OFF_S6,O_Sorvest
01_SP_10,1.3571474025989e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_11,4.52833423071431e-7,EE-WIND_OFF,O_Nordavind
01_SP_11,1.37713307560558e-7,EE-WIND_OFF,O_Nordvest
01_SP_11,4.65103755003094e-7,EE-WIND_OFF,O_Vestavind1
01_SP_11,0.00000118621044577868,EE-WIND_OFF,O_Vestavind2
01_SP_11,23.3553738154384,EE-WIND_OFF_S1,O_Sorvest
01_SP_11,23.276860121249,EE-WIND_OFF_S2,O_Sorvest
01_SP_11,23.6197972934651,EE-WIND_OFF_S3,O_Sorvest
01_SP_11,9.77770205465954e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_11,24.0484687522431,EE-WIND_OFF_S5,O_Sorvest
01_SP_11,83.8695706215996,EE-WIND_OFF_S6,O_Sorvest
01_SP_11,1.34600746141421e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_12,4.52875851013254e-7,EE-WIND_OFF,O_Nordavind
01_SP_12,1.37006388311481e-7,EE-WIND_OFF,O_Nordvest
01_SP_12,4.61424136688196e-7,EE-WIND_OFF,O_Vestavind1
01_SP_12,0.00000118158283675743,EE-WIND_OFF,O_Vestavind2
01_SP_12,23.4054875224093,EE-WIND_OFF_S1,O_Sorvest
01_SP_12,23.3268053611127,EE-WIND_OFF_S2,O_Sorvest
01_SP_12,23.6704783748141,EE-WIND_OFF_S3,O_Sorvest
01_SP_12,9.79868210402582e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_12,24.1000696354347,EE-WIND_OFF_S5,O_Sorvest
01_SP_12,84.0495298515019,EE-WIND_OFF_S6,O_Sorvest
01_SP_12,1.34889559431394e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_13,4.51348445107644e-7,EE-WIND_OFF,O_Nordavind
01_SP_13,1.35388630799171e-7,EE-WIND_OFF,O_Nordvest
01_SP_13,4.59756043052109e-7,EE-WIND_OFF,O_Vestavind1
01_SP_13,0.00000118389664126805,EE-WIND_OFF,O_Vestavind2
01_SP_13,23.4412830273885,EE-WIND_OFF_S1,O_Sorvest
01_SP_13,23.362480532444,EE-WIND_OFF_S2,O_Sorvest
01_SP_13,23.7066791472062,EE-WIND_OFF_S3,O_Sorvest
01_SP_13,9.81366785357317e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_13,24.1369274091431,EE-WIND_OFF_S5,O_Sorvest
01_SP_13,84.1780721585749,EE-WIND_OFF_S6,O_Sorvest
01_SP_13,1.35095854638518e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_14,4.48675484772827e-7,EE-WIND_OFF,O_Nordavind
01_SP_14,1.3405635990668e-7,EE-WIND_OFF,O_Nordvest
01_SP_14,4.61227890378068e-7,EE-WIND_OFF,O_Vestavind1
01_SP_14,0.00000119302331461551,EE-WIND_OFF,O_Vestavind2
01_SP_14,23.4890103673608,EE-WIND_OFF_S1,O_Sorvest
01_SP_14,23.4100474275523,EE-WIND_OFF_S2,O_Sorvest
01_SP_14,23.7549468437291,EE-WIND_OFF_S3,O_Sorvest
01_SP_14,9.83364885296963e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_14,24.1860711074209,EE-WIND_OFF_S5,O_Sorvest
01_SP_14,84.349461901339,EE-WIND_OFF_S6,O_Sorvest
01_SP_14,1.35370914914683e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_15,4.46766227390815e-7,EE-WIND_OFF,O_Nordavind
01_SP_15,1.33199900047221e-7,EE-WIND_OFF,O_Nordvest
01_SP_15,4.66232171286329e-7,EE-WIND_OFF,O_Vestavind1
01_SP_15,0.00000120574923942392,EE-WIND_OFF,O_Vestavind2
01_SP_15,23.555828643322,EE-WIND_OFF_S1,O_Sorvest
01_SP_15,23.4766410807039,EE-WIND_OFF_S2,O_Sorvest
01_SP_15,23.8225216188611,EE-WIND_OFF_S3,O_Sorvest
01_SP_15,9.86162225212468e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_15,24.2548722850098,EE-WIND_OFF_S5,O_Sorvest
01_SP_15,84.5894075412087,EE-WIND_OFF_S6,O_Sorvest
01_SP_15,1.35755999301314e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_16,4.4719050680904e-7,EE-WIND_OFF,O_Nordavind
01_SP_16,1.33104737840615e-7,EE-WIND_OFF,O_Nordvest
01_SP_16,4.69960851178759e-7,EE-WIND_OFF,O_Vestavind1
01_SP_16,0.00000122773038227483,EE-WIND_OFF,O_Vestavind2
01_SP_16,23.6417378552721,EE-WIND_OFF_S1,O_Sorvest
01_SP_16,23.5622614918988,EE-WIND_OFF_S2,O_Sorvest
01_SP_16,23.9094034726023,EE-WIND_OFF_S3,O_Sorvest
01_SP_16,9.89758805103832e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_16,24.3433309419099,EE-WIND_OFF_S5,O_Sorvest
01_SP_16,84.897909078184,EE-WIND_OFF_S6,O_Sorvest
01_SP_16,1.36251107798412e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_17,4.49184620074697e-7,EE-WIND_OFF,O_Nordavind
01_SP_17,1.3366211647931e-7,EE-WIND_OFF,O_Nordvest
01_SP_17,4.7422920842404e-7,EE-WIND_OFF,O_Vestavind1
01_SP_17,0.00000124521246079953,EE-WIND_OFF,O_Vestavind2
01_SP_17,23.7300334342209,EE-WIND_OFF_S1,O_Sorvest
01_SP_17,23.6502602478492,EE-WIND_OFF_S2,O_Sorvest
01_SP_17,23.9986987111696,EE-WIND_OFF_S3,O_Sorvest
01_SP_17,9.93455289992178e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_17,24.4342467837238,EE-WIND_OFF_S5,O_Sorvest
01_SP_17,85.2149801022976,EE-WIND_OFF_S6,O_Sorvest
01_SP_17,1.36759969309317e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_18,4.50330174503905e-7,EE-WIND_OFF,O_Nordavind
01_SP_18,1.34341846526499e-7,EE-WIND_OFF,O_Nordvest
01_SP_18,4.76878533610767e-7,EE-WIND_OFF,O_Vestavind1
01_SP_18,0.00000125485331292712,EE-WIND_OFF,O_Vestavind2
01_SP_18,23.7324198012195,EE-WIND_OFF_S1,O_Sorvest
01_SP_18,23.6526385926046,EE-WIND_OFF_S2,O_Sorvest
01_SP_18,24.0011120959957,EE-WIND_OFF_S3,O_Sorvest
01_SP_18,9.9355519498916e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_18,24.4367039686377,EE-WIND_OFF_S5,O_Sorvest
01_SP_18,85.2235495894358,EE-WIND_OFF_S6,O_Sorvest
01_SP_18,1.36773722323126e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_19,4.50881737747597e-7,EE-WIND_OFF,O_Nordavind
01_SP_19,1.35293468592564e-7,EE-WIND_OFF,O_Nordvest
01_SP_19,4.80852521390857e-7,EE-WIND_OFF,O_Vestavind1
01_SP_19,0.00000126050927950864,EE-WIND_OFF,O_Vestavind2
01_SP_19,23.7348061682181,EE-WIND_OFF_S1,O_Sorvest
01_SP_19,23.65501693736,EE-WIND_OFF_S2,O_Sorvest
01_SP_19,24.0035254808219,EE-WIND_OFF_S3,O_Sorvest
01_SP_19,9.93655099986142e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_19,24.4391611535516,EE-WIND_OFF_S5,O_Sorvest
01_SP_19,85.232119076574,EE-WIND_OFF_S6,O_Sorvest
01_SP_19,1.36787475336934e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_20,4.52366715711384e-7,EE-WIND_OFF,O_Nordavind
01_SP_20,1.3635384746618e-7,EE-WIND_OFF,O_Nordvest
01_SP_20,4.83403723422519e-7,EE-WIND_OFF,O_Vestavind1
01_SP_20,0.00000126436562035967,EE-WIND_OFF,O_Vestavind2
01_SP_20,23.7157152322292,EE-WIND_OFF_S1,O_Sorvest
01_SP_20,23.6359901793167,EE-WIND_OFF_S2,O_Sorvest
01_SP_20,23.9842184022127,EE-WIND_OFF_S3,O_Sorvest
01_SP_20,9.92855860010284e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_20,24.4195036742405,EE-WIND_OFF_S5,O_Sorvest
01_SP_20,85.1635631794684,EE-WIND_OFF_S6,O_Sorvest
01_SP_20,1.36677451226468e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_21,4.53215274547834e-7,EE-WIND_OFF,O_Nordavind
01_SP_21,1.37550172349233e-7,EE-WIND_OFF,O_Nordvest
01_SP_21,4.86396479651969e-7,EE-WIND_OFF,O_Vestavind1
01_SP_21,0.00000126423707566464,EE-WIND_OFF,O_Vestavind2
01_SP_21,23.7013970302375,EE-WIND_OFF_S1,O_Sorvest
01_SP_21,23.6217201107842,EE-WIND_OFF_S2,O_Sorvest
01_SP_21,23.9697380932558,EE-WIND_OFF_S3,O_Sorvest
01_SP_21,9.9225643002839e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_21,24.4047605647571,EE-WIND_OFF_S5,O_Sorvest
01_SP_21,85.1121462566391,EE-WIND_OFF_S6,O_Sorvest
01_SP_21,1.36594933143618e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_22,4.53851693675171e-7,EE-WIND_OFF,O_Nordavind
01_SP_22,1.38229902396422e-7,EE-WIND_OFF,O_Nordvest
01_SP_22,4.89732666924143e-7,EE-WIND_OFF,O_Vestavind1
01_SP_22,0.00000126539397791995,EE-WIND_OFF,O_Vestavind2
01_SP_22,23.6966242962403,EE-WIND_OFF_S1,O_Sorvest
01_SP_22,23.6169634212734,EE-WIND_OFF_S2,O_Sorvest
01_SP_22,23.9649113236036,EE-WIND_OFF_S3,O_Sorvest
01_SP_22,9.92056620034425e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_22,24.3998461949293,EE-WIND_OFF_S5,O_Sorvest
01_SP_22,85.0950072823627,EE-WIND_OFF_S6,O_Sorvest
01_SP_22,1.36567427116002e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_23,4.52536427478674e-7,EE-WIND_OFF,O_Nordavind
01_SP_23,1.39467011082307e-7,EE-WIND_OFF,O_Nordvest
01_SP_23,4.89781728501675e-7,EE-WIND_OFF,O_Vestavind1
01_SP_23,0.00000125575312579236,EE-WIND_OFF,O_Vestavind2
01_SP_23,23.7825335081904,EE-WIND_OFF_S1,O_Sorvest
01_SP_23,23.7025838324683,EE-WIND_OFF_S2,O_Sorvest
01_SP_23,24.0517931773447,EE-WIND_OFF_S3,O_Sorvest
01_SP_23,9.95653199925789e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_23,24.4883048518294,EE-WIND_OFF_S5,O_Sorvest
01_SP_23,85.403508819338,EE-WIND_OFF_S6,O_Sorvest
01_SP_23,1.37062535613099e-9,EE-WIND_OFF_S7,O_Sorvest
01_SP_24,4.52875851013254e-7,EE-WIND_OFF,O_Nordavind
01_SP_24,1.39779686904014e-7,EE-WIND_OFF,O_Nordvest
01_SP_24,4.91547945292827e-7,EE-WIND_OFF,O_Vestavind1
01_SP_24,0.00000125678148335263,EE-WIND_OFF,O_Vestavind2
01_SP_24,23.7968517101821,EE-WIND_OFF_S1,O_Sorvest
01_SP_24,23.7168539010008,EE-WIND_OFF_S2,O_Sorvest
01_SP_24,24.0662734863016,EE-WIND_OFF_S3,O_Sorvest
01_SP_24,9.96252629907683e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_24,24.5030479613127,EE-WIND_OFF_S5,O_Sorvest
01_SP_24,85.4549257421673,EE-WIND_OFF_S6,O_Sorvest
01_SP_24,1.37145053695948e-9,EE-WIND_OFF_S7,O_Sorvest
02_SU_01,3.32804775655608e-7,EE-WIND_OFF,O_Nordavind
02_SU_01,9.79898836028139e-8,EE-WIND_OFF,O_Nordvest
02_SU_01,3.83710597877552e-7,EE-WIND_OFF,O_Vestavind1
02_SU_01,9.62028497638449e-7,EE-WIND_OFF,O_Vestavind2
02_SU_01,18.7568446091086,EE-WIND_OFF_S1,O_Sorvest
02_SU_01,18.6937897775638,EE-WIND_OFF_S2,O_Sorvest
02_SU_01,18.9692047334868,EE-WIND_OFF_S3,O_Sorvest
02_SU_01,7.85253276281026e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_01,19.3134734231767,EE-WIND_OFF_S5,O_Sorvest
02_SU_01,67.3561689062811,EE-WIND_OFF_S6,O_Sorvest
02_SU_01,1.08098688532908e-9,EE-WIND_OFF_S7,O_Sorvest
02_SU_02,3.31362225633644e-7,EE-WIND_OFF,O_Nordavind
02_SU_02,9.7282964353737e-8,EE-WIND_OFF,O_Nordvest
02_SU_02,3.80815964803166e-7,EE-WIND_OFF,O_Vestavind1
02_SU_02,9.61899952943414e-7,EE-WIND_OFF,O_Vestavind2
02_SU_02,18.6375262591779,EE-WIND_OFF_S1,O_Sorvest
02_SU_02,18.5748725397931,EE-WIND_OFF_S2,O_Sorvest
02_SU_02,18.8485354921796,EE-WIND_OFF_S3,O_Sorvest
02_SU_02,7.8025802643191e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_02,19.1906141774822,EE-WIND_OFF_S5,O_Sorvest
02_SU_02,66.9276945493709,EE-WIND_OFF_S6,O_Sorvest
02_SU_02,1.07411037842495e-9,EE-WIND_OFF_S7,O_Sorvest
02_SU_03,3.31065230040886e-7,EE-WIND_OFF,O_Nordavind
02_SU_03,9.71470183442991e-8,EE-WIND_OFF,O_Nordvest
02_SU_03,3.78608193814227e-7,EE-WIND_OFF,O_Vestavind1
02_SU_03,9.63699578673898e-7,EE-WIND_OFF,O_Vestavind2
02_SU_03,18.494344239261,EE-WIND_OFF_S1,O_Sorvest
02_SU_03,18.4321718544682,EE-WIND_OFF_S2,O_Sorvest
02_SU_03,18.703732402611,EE-WIND_OFF_S3,O_Sorvest
02_SU_03,7.7426372661297e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_03,19.0431830826488,EE-WIND_OFF_S5,O_Sorvest
02_SU_03,66.4135253210787,EE-WIND_OFF_S6,O_Sorvest
02_SU_03,1.06585857013999e-9,EE-WIND_OFF_S7,O_Sorvest
02_SU_04,3.30131815320791e-7,EE-WIND_OFF,O_Nordavind
02_SU_04,9.69566939310861e-8,EE-WIND_OFF,O_Nordvest
02_SU_04,3.76645730712948e-7,EE-WIND_OFF,O_Vestavind1
02_SU_04,9.67941553610038e-7,EE-WIND_OFF,O_Vestavind2
02_SU_04,18.2867303103816,EE-WIND_OFF_S1,O_Sorvest
02_SU_04,18.225255860747,EE-WIND_OFF_S2,O_Sorvest
02_SU_04,18.4937679227366,EE-WIND_OFF_S3,O_Sorvest
02_SU_04,7.65571991875509e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_04,18.8294079951403,EE-WIND_OFF_S5,O_Sorvest
02_SU_04,65.6679799400549,EE-WIND_OFF_S6,O_Sorvest
02_SU_04,1.05389344812681e-9,EE-WIND_OFF_S7,O_Sorvest
02_SU_05,3.29410540309809e-7,EE-WIND_OFF,O_Nordavind
02_SU_05,9.65760451046601e-8,EE-WIND_OFF,O_Nordvest
02_SU_05,3.74830452344265e-7,EE-WIND_OFF,O_Vestavind1
02_SU_05,9.69355545255417e-7,EE-WIND_OFF,O_Vestavind2
02_SU_05,18.1578664924564,EE-WIND_OFF_S1,O_Sorvest
02_SU_05,18.0968252439546,EE-WIND_OFF_S2,O_Sorvest
02_SU_05,18.3634451421248,EE-WIND_OFF_S3,O_Sorvest
02_SU_05,7.60177122038463e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_05,18.6967200097903,EE-WIND_OFF_S5,O_Sorvest
02_SU_05,65.2052276345919,EE-WIND_OFF_S6,O_Sorvest
02_SU_05,1.04646682067035e-9,EE-WIND_OFF_S7,O_Sorvest
02_SU_06,3.29325684426164e-7,EE-WIND_OFF,O_Nordavind
02_SU_06,9.62769638838968e-8,EE-WIND_OFF,O_Nordvest
02_SU_06,3.74094528681286e-7,EE-WIND_OFF,O_Vestavind1
02_SU_06,9.64856480929209e-7,EE-WIND_OFF,O_Vestavind2
02_SU_06,18.0671845465091,EE-WIND_OFF_S1,O_Sorvest
02_SU_06,18.0064481432488,EE-WIND_OFF_S2,O_Sorvest
02_SU_06,18.2717365187314,EE-WIND_OFF_S3,O_Sorvest
02_SU_06,7.56380732153135e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_06,18.6033469830624,EE-WIND_OFF_S5,O_Sorvest
02_SU_06,64.8795871233402,EE-WIND_OFF_S6,O_Sorvest
02_SU_06,1.04124067542321e-9,EE-WIND_OFF_S7,O_Sorvest
02_SU_07,3.29071116775229e-7,EE-WIND_OFF,O_Nordavind
02_SU_07,9.58419366536956e-8,EE-WIND_OFF,O_Nordvest
02_SU_07,3.7419265183635e-7,EE-WIND_OFF,O_Vestavind1
02_SU_07,9.59714693127827e-7,EE-WIND_OFF,O_Vestavind2
02_SU_07,18.0361617755271,EE-WIND_OFF_S1,O_Sorvest
02_SU_07,17.9755296614284,EE-WIND_OFF_S2,O_Sorvest
02_SU_07,18.2403625159915,EE-WIND_OFF_S3,O_Sorvest
02_SU_07,7.55081967192365e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_07,18.5714035791819,EE-WIND_OFF_S5,O_Sorvest
02_SU_07,64.7681837905435,EE-WIND_OFF_S6,O_Sorvest
02_SU_07,1.03945278362814e-9,EE-WIND_OFF_S7,O_Sorvest
02_SU_08,3.29283256484342e-7,EE-WIND_OFF,O_Nordavind
02_SU_08,9.61002340716275e-8,EE-WIND_OFF,O_Nordvest
02_SU_08,3.75566376007245e-7,EE-WIND_OFF,O_Vestavind1
02_SU_08,9.59714693127827e-7,EE-WIND_OFF,O_Vestavind2
02_SU_08,18.1029800514883,EE-WIND_OFF_S1,O_Sorvest
02_SU_08,18.0421233145801,EE-WIND_OFF_S2,O_Sorvest
02_SU_08,18.3079372911235,EE-WIND_OFF_S3,O_Sorvest
02_SU_08,7.5787930710787e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_08,18.6402047567708,EE-WIND_OFF_S5,O_Sorvest
02_SU_08,65.0081294304132,EE-WIND_OFF_S6,O_Sorvest
02_SU_08,1.04330362749445e-9,EE-WIND_OFF_S7,O_Sorvest
02_SU_09,3.29240828542519e-7,EE-WIND_OFF,O_Nordavind
02_SU_09,9.6195396278234e-8,EE-WIND_OFF,O_Nordvest
02_SU_09,3.7767602384112e-7,EE-WIND_OFF,O_Vestavind1
02_SU_09,9.64856480929209e-7,EE-WIND_OFF,O_Vestavind2
02_SU_09,18.2318438694135,EE-WIND_OFF_S1,O_Sorvest
02_SU_09,18.1705539313725,EE-WIND_OFF_S2,O_Sorvest
02_SU_09,18.4382600717353,EE-WIND_OFF_S3,O_Sorvest
02_SU_09,7.63274176944915e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_09,18.7728927421209,EE-WIND_OFF_S5,O_Sorvest
02_SU_09,65.4708817358763,EE-WIND_OFF_S6,O_Sorvest
02_SU_09,1.05073025495091e-9,EE-WIND_OFF_S7,O_Sorvest
02_SU_10,3.28858977066117e-7,EE-WIND_OFF,O_Nordavind
02_SU_10,9.60322610669086e-8,EE-WIND_OFF,O_Nordvest
02_SU_10,3.79147871167079e-7,EE-WIND_OFF,O_Vestavind1
02_SU_10,9.74497333056799e-7,EE-WIND_OFF,O_Vestavind2
02_SU_10,18.4179804953054,EE-WIND_OFF_S1,O_Sorvest
02_SU_10,18.3560648222949,EE-WIND_OFF_S2,O_Sorvest
02_SU_10,18.6265040881744,EE-WIND_OFF_S3,O_Sorvest
