TimeSliceSorted,Sum of PV,Process,Region
01_SP_04,23.6608247528329,EE-WIND_OFF_S3,O_Sorvest
01_SP_04,3.10297187177295e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_04,24.0902408836166,EE-WIND_OFF_S5,O_Sorvest
01_SP_04,72.0130730723007,EE-WIND_OFF_S6,O_Sorvest
01_SP_04,6.09151900417526e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_05,4.51826166130359e-7,EE-WIND_OFF,O_Nordavind
01_SP_05,1.36016282654633e-7,EE-WIND_OFF,O_Nordvest
01_SP_05,4.01772347104585e-7,EE-WIND_OFF,O_Vestavind1
01_SP_05,2.84394329011161e-7,EE-WIND_OFF,O_Vestavind2
01_SP_05,5.83294368630872e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_05,1.16327984850187e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_05,23.651171213562,EE-WIND_OFF_S3,O_Sorvest
01_SP_05,3.10170586937728e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_05,24.080412143966,EE-WIND_OFF_S5,O_Sorvest
01_SP_05,71.983691973536,EE-WIND_OFF_S6,O_Sorvest
01_SP_05,6.08903368430412e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_06,4.50809016896035e-7,EE-WIND_OFF,O_Nordavind
01_SP_06,1.36246772766787e-7,EE-WIND_OFF,O_Nordvest
01_SP_06,3.99287493289987e-7,EE-WIND_OFF,O_Vestavind1
01_SP_06,2.8176586222871e-7,EE-WIND_OFF,O_Vestavind2
01_SP_06,5.82699170295535e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_06,1.1620928282483e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_06,23.6270373653849,EE-WIND_OFF_S3,O_Sorvest
01_SP_06,3.09854086338812e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_06,24.0558402948395,EE-WIND_OFF_S5,O_Sorvest
01_SP_06,71.9102392266242,EE-WIND_OFF_S6,O_Sorvest
01_SP_06,6.08282038462626e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_07,4.50427585933164e-7,EE-WIND_OFF,O_Nordavind
01_SP_07,1.36043399138416e-7,EE-WIND_OFF,O_Nordvest
01_SP_07,3.96884110092261e-7,EE-WIND_OFF,O_Vestavind1
01_SP_07,2.79224048197328e-7,EE-WIND_OFF,O_Vestavind2
01_SP_07,5.83532447965007e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_07,1.1637546566033e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_07,23.6608247528329,EE-WIND_OFF_S3,O_Sorvest
01_SP_07,3.10297187177295e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_07,24.0902408836166,EE-WIND_OFF_S5,O_Sorvest
01_SP_07,72.0130730723007,EE-WIND_OFF_S6,O_Sorvest
01_SP_07,6.09151900417526e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_08,4.49707105225517e-7,EE-WIND_OFF,O_Nordavind
01_SP_08,1.35555302430325e-7,EE-WIND_OFF,O_Nordvest
01_SP_08,3.94236315043919e-7,EE-WIND_OFF,O_Vestavind1
01_SP_08,2.77722067178785e-7,EE-WIND_OFF,O_Vestavind2
01_SP_08,5.84663324802149e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_08,1.16600999508509e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_08,23.7066790643694,EE-WIND_OFF_S3,O_Sorvest
01_SP_08,3.10898538315235e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_08,24.1369273969569,EE-WIND_OFF_S5,O_Sorvest
01_SP_08,72.152633291433,EE-WIND_OFF_S6,O_Sorvest
01_SP_08,6.1033242735632e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_09,4.48944243299774e-7,EE-WIND_OFF,O_Nordavind
01_SP_09,1.35704443091131e-7,EE-WIND_OFF,O_Nordvest
01_SP_09,3.92606902706478e-7,EE-WIND_OFF,O_Vestavind1
01_SP_09,2.76884423918443e-7,EE-WIND_OFF,O_Vestavind2
01_SP_09,5.85972761139892e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_09,1.16862143964295e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_09,23.759773530359,EE-WIND_OFF_S3,O_Sorvest
01_SP_09,3.1159483963285e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_09,24.1909854650352,EE-WIND_OFF_S5,O_Sorvest
01_SP_09,72.3142293346389,EE-WIND_OFF_S6,O_Sorvest
01_SP_09,6.1169935328545e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_10,4.47545663102579e-7,EE-WIND_OFF,O_Nordavind
01_SP_10,1.35853583751936e-7,EE-WIND_OFF,O_Nordvest
01_SP_10,3.92321755547426e-7,EE-WIND_OFF,O_Vestavind1
01_SP_10,2.76393391662381e-7,EE-WIND_OFF,O_Vestavind2
01_SP_10,5.87341717311168e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_10,1.17135158622617e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_10,23.8152813811663,EE-WIND_OFF_S3,O_Sorvest
01_SP_10,3.12322791010357e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_10,24.2475007180261,EE-WIND_OFF_S5,O_Sorvest
01_SP_10,72.483170652536,EE-WIND_OFF_S6,O_Sorvest
01_SP_10,6.13128412211358e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_11,4.52334740747521e-7,EE-WIND_OFF,O_Nordavind
01_SP_11,1.37344990359991e-7,EE-WIND_OFF,O_Nordvest
01_SP_11,3.86170723973585e-7,EE-WIND_OFF,O_Vestavind1
01_SP_11,2.66543862290777e-7,EE-WIND_OFF,O_Vestavind2
01_SP_11,5.82520610794933e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_11,1.16173672217222e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_11,23.6197972109318,EE-WIND_OFF_S3,O_Sorvest
01_SP_11,3.09759136159137e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_11,24.0484687401015,EE-WIND_OFF_S5,O_Sorvest
01_SP_11,71.8882034025507,EE-WIND_OFF_S6,O_Sorvest
01_SP_11,6.0809563947229e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_12,4.52377121965618e-7,EE-WIND_OFF,O_Nordavind
01_SP_12,1.36639961781638e-7,EE-WIND_OFF,O_Nordvest
01_SP_12,3.83115575840882e-7,EE-WIND_OFF,O_Vestavind1
01_SP_12,2.6550402927794e-7,EE-WIND_OFF,O_Vestavind2
01_SP_12,5.83770527299142e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_12,1.16422946470473e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_12,23.6704782921037,EE-WIND_OFF_S3,O_Sorvest
01_SP_12,3.10423787416861e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_12,24.1000696232672,EE-WIND_OFF_S5,O_Sorvest
01_SP_12,72.0424541710654,EE-WIND_OFF_S6,O_Sorvest
01_SP_12,6.09400432404641e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_13,4.50851398114132e-7,EE-WIND_OFF,O_Nordavind
01_SP_13,1.3502653099656e-7,EE-WIND_OFF,O_Nordvest
01_SP_13,3.81730575354057e-7,EE-WIND_OFF,O_Vestavind1
01_SP_13,2.66023945784358e-7,EE-WIND_OFF,O_Vestavind2
01_SP_13,5.84663324802149e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_13,1.16600999508509e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_13,23.7066790643694,EE-WIND_OFF_S3,O_Sorvest
01_SP_13,3.10898538315235e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_13,24.1369273969569,EE-WIND_OFF_S5,O_Sorvest
01_SP_13,72.152633291433,EE-WIND_OFF_S6,O_Sorvest
01_SP_13,6.1033242735632e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_14,4.48181381374031e-7,EE-WIND_OFF,O_Nordavind
01_SP_14,1.33697823291202e-7,EE-WIND_OFF,O_Nordvest
01_SP_14,3.82952634607138e-7,EE-WIND_OFF,O_Vestavind1
01_SP_14,2.68074727559678e-7,EE-WIND_OFF,O_Vestavind2
01_SP_14,5.85853721472824e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_14,1.16838403559223e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_14,23.7549467607236,EE-WIND_OFF_S3,O_Sorvest
01_SP_14,3.11531539513067e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_14,24.1860710952099,EE-WIND_OFF_S5,O_Sorvest
01_SP_14,72.2995387852566,EE-WIND_OFF_S6,O_Sorvest
01_SP_14,6.11575087291892e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_15,4.46274226559674e-7,EE-WIND_OFF,O_Nordavind
01_SP_15,1.32843654052043e-7,EE-WIND_OFF,O_Nordvest
01_SP_15,3.87107636067614e-7,EE-WIND_OFF,O_Vestavind1
01_SP_15,2.70934268344982e-7,EE-WIND_OFF,O_Vestavind2
01_SP_15,5.87520276811769e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_15,1.17170769230224e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_15,23.8225215356195,EE-WIND_OFF_S3,O_Sorvest
01_SP_15,3.12417741190032e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_15,24.2548722727641,EE-WIND_OFF_S5,O_Sorvest
01_SP_15,72.5052064766095,EE-WIND_OFF_S6,O_Sorvest
01_SP_15,6.13314811201694e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_16,4.46698038740642e-7,EE-WIND_OFF,O_Nordavind
01_SP_16,1.32748746358803e-7,EE-WIND_OFF,O_Nordvest
01_SP_16,3.90203519508752e-7,EE-WIND_OFF,O_Vestavind1
01_SP_16,2.75873475155962e-7,EE-WIND_OFF,O_Vestavind2
01_SP_16,5.89662990818985e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_16,1.1759809652151e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_16,23.9094033890571,EE-WIND_OFF_S3,O_Sorvest
01_SP_16,3.1355714334613e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_16,24.3433309296195,EE-WIND_OFF_S5,O_Sorvest
01_SP_16,72.7696363654919,EE-WIND_OFF_S6,O_Sorvest
01_SP_16,6.15551599085724e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_17,4.48689955991193e-7,EE-WIND_OFF,O_Nordavind
01_SP_17,1.33304634276351e-7,EE-WIND_OFF,O_Nordvest
01_SP_17,3.93747491342687e-7,EE-WIND_OFF,O_Vestavind1
01_SP_17,2.7980173320446e-7,EE-WIND_OFF,O_Vestavind2
01_SP_17,5.91865224659734e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_17,1.18037294015332e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_17,23.9986986273123,EE-WIND_OFF_S3,O_Sorvest
01_SP_17,3.14728195562119e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_17,24.4342467713875,EE-WIND_OFF_S5,O_Sorvest
01_SP_17,73.0414115290655,EE-WIND_OFF_S6,O_Sorvest
01_SP_17,6.17850519966532e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_18,4.49834248879808e-7,EE-WIND_OFF,O_Nordavind
01_SP_18,1.33982546370922e-7,EE-WIND_OFF,O_Nordvest
01_SP_18,3.95947197998233e-7,EE-WIND_OFF,O_Vestavind1
01_SP_18,2.81968051981206e-7,EE-WIND_OFF,O_Vestavind2
01_SP_18,5.91924744493268e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_18,1.18049164217868e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_18,24.00111201213,EE-WIND_OFF_S3,O_Sorvest
01_SP_18,3.14759845622011e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_18,24.4367039563002,EE-WIND_OFF_S5,O_Sorvest
01_SP_18,73.0487568037567,EE-WIND_OFF_S6,O_Sorvest
01_SP_18,6.17912652963311e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_19,4.50385204715067e-7,EE-WIND_OFF,O_Nordavind
01_SP_19,1.3493162330332e-7,EE-WIND_OFF,O_Nordvest
01_SP_19,3.99246757981551e-7,EE-WIND_OFF,O_Vestavind1
01_SP_19,2.83238958996897e-7,EE-WIND_OFF,O_Vestavind2
01_SP_19,5.91984264326802e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_19,1.18061034420404e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_19,24.0035253969478,EE-WIND_OFF_S3,O_Sorvest
01_SP_19,3.14791495681902e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_19,24.4391611412128,EE-WIND_OFF_S5,O_Sorvest
01_SP_19,73.0561020784478,EE-WIND_OFF_S6,O_Sorvest
01_SP_19,6.1797478596009e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_20,4.51868547348456e-7,EE-WIND_OFF,O_Nordavind
01_SP_20,1.3598916617085e-7,EE-WIND_OFF,O_Nordvest
01_SP_20,4.01364994020225e-7,EE-WIND_OFF,O_Vestavind1
01_SP_20,2.84105486507595e-7,EE-WIND_OFF,O_Vestavind2
01_SP_20,5.91508105658532e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_20,1.17966072800118e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_20,23.9842183184061,EE-WIND_OFF_S3,O_Sorvest
01_SP_20,3.1453829520277e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_20,24.4195036619116,EE-WIND_OFF_S5,O_Sorvest
01_SP_20,72.9973398809184,EE-WIND_OFF_S6,O_Sorvest
01_SP_20,6.17477721985861e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_21,4.52716171710393e-7,EE-WIND_OFF,O_Nordavind
01_SP_21,1.37182291457295e-7,EE-WIND_OFF,O_Nordvest
01_SP_21,4.03849847834823e-7,EE-WIND_OFF,O_Vestavind1
01_SP_21,2.84076602257238e-7,EE-WIND_OFF,O_Vestavind2
01_SP_21,5.91150986657329e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_21,1.17894851584904e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_21,23.9697380094998,EE-WIND_OFF_S3,O_Sorvest
01_SP_21,3.1434839484342e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_21,24.4047605524357,EE-WIND_OFF_S5,O_Sorvest
01_SP_21,72.9532682327714,EE-WIND_OFF_S6,O_Sorvest
01_SP_21,6.17104924005189e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_22,4.53351889981845e-7,EE-WIND_OFF,O_Nordavind
01_SP_22,1.37860203551865e-7,EE-WIND_OFF,O_Nordvest
01_SP_22,4.06619848808473e-7,EE-WIND_OFF,O_Vestavind1
01_SP_22,2.84336560510448e-7,EE-WIND_OFF,O_Vestavind2
01_SP_22,5.91031946990261e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_22,1.17871111179832e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_22,23.9649112398644,EE-WIND_OFF_S3,O_Sorvest
01_SP_22,3.14285094723637e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_22,24.3998461826104,EE-WIND_OFF_S5,O_Sorvest
01_SP_22,72.938577683389,EE-WIND_OFF_S6,O_Sorvest
01_SP_22,6.16980658011632e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_23,4.52038072220843e-7,EE-WIND_OFF,O_Nordavind
01_SP_23,1.39094003563984e-7,EE-WIND_OFF,O_Nordvest
01_SP_23,4.06660584116909e-7,EE-WIND_OFF,O_Vestavind1
01_SP_23,2.82170241733702e-7,EE-WIND_OFF,O_Vestavind2
01_SP_23,5.93174660997477e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_23,1.18298438471119e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_23,24.051793093302,EE-WIND_OFF_S3,O_Sorvest
01_SP_23,3.15424496879735e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_23,24.4883048394658,EE-WIND_OFF_S5,O_Sorvest
01_SP_23,73.2030075722714,EE-WIND_OFF_S6,O_Sorvest
01_SP_23,6.19217445895662e-10,EE-WIND_OFF_S7,O_Sorvest
01_SP_24,4.52377121965618e-7,EE-WIND_OFF,O_Nordavind
01_SP_24,1.39405843127486e-7,EE-WIND_OFF,O_Nordvest
01_SP_24,4.08127055220606e-7,EE-WIND_OFF,O_Vestavind1
01_SP_24,2.82401315736555e-7,EE-WIND_OFF,O_Vestavind2
01_SP_24,5.93531779998679e-9,EE-WIND_OFF_S1,O_Sorvest
01_SP_24,1.18369659686333e-8,EE-WIND_OFF_S2,O_Sorvest
01_SP_24,24.0662734022082,EE-WIND_OFF_S3,O_Sorvest
01_SP_24,3.15614397239084e-9,EE-WIND_OFF_S4,O_Sorvest
01_SP_24,24.5030479489417,EE-WIND_OFF_S5,O_Sorvest
01_SP_24,73.2470792204184,EE-WIND_OFF_S6,O_Sorvest
01_SP_24,6.19590243876334e-10,EE-WIND_OFF_S7,O_Sorvest
02_SU_01,3.32438274751575e-7,EE-WIND_OFF,O_Nordavind
02_SU_01,9.77278075532891e-8,EE-WIND_OFF,O_Nordvest
02_SU_01,3.18590847278207e-7,EE-WIND_OFF,O_Vestavind1
02_SU_01,2.16169729668853e-7,EE-WIND_OFF,O_Vestavind2
02_SU_01,4.67825891575373e-9,EE-WIND_OFF_S1,O_Sorvest
02_SU_01,9.32997919308641e-9,EE-WIND_OFF_S2,O_Sorvest
02_SU_01,18.9692046672038,EE-WIND_OFF_S3,O_Sorvest
02_SU_01,2.48769470748015e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_01,19.3134734134258,EE-WIND_OFF_S5,O_Sorvest
02_SU_01,57.7338590726523,EE-WIND_OFF_S6,O_Sorvest
02_SU_01,4.88365354679902e-10,EE-WIND_OFF_S7,O_Sorvest
02_SU_02,3.30997313336282e-7,EE-WIND_OFF,O_Nordavind
02_SU_02,9.70227789749358e-8,EE-WIND_OFF,O_Nordvest
02_SU_02,3.16187464080482e-7,EE-WIND_OFF,O_Vestavind1
02_SU_02,2.16140845418497e-7,EE-WIND_OFF,O_Vestavind2
02_SU_02,4.64849899898685e-9,EE-WIND_OFF_S1,O_Sorvest
02_SU_02,9.27062818040775e-9,EE-WIND_OFF_S2,O_Sorvest
02_SU_02,18.8485354263183,EE-WIND_OFF_S3,O_Sorvest
02_SU_02,2.47186967753434e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_02,19.1906141677933,EE-WIND_OFF_S5,O_Sorvest
02_SU_02,57.3665953380935,EE-WIND_OFF_S6,O_Sorvest
02_SU_02,4.85258704840971e-10,EE-WIND_OFF_S7,O_Sorvest
02_SU_03,3.30700644809604e-7,EE-WIND_OFF,O_Nordavind
02_SU_03,9.68871965560216e-8,EE-WIND_OFF,O_Nordvest
02_SU_03,3.1435437520086e-7,EE-WIND_OFF,O_Vestavind1
02_SU_03,2.16545224923489e-7,EE-WIND_OFF,O_Vestavind2
02_SU_03,4.61278709886659e-9,EE-WIND_OFF_S1,O_Sorvest
02_SU_03,9.19940696519335e-9,EE-WIND_OFF_S2,O_Sorvest
02_SU_03,18.7037323372557,EE-WIND_OFF_S3,O_Sorvest
02_SU_03,2.45287964159938e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_03,19.0431830730343,EE-WIND_OFF_S5,O_Sorvest
02_SU_03,56.9258788566228,EE-WIND_OFF_S6,O_Sorvest
02_SU_03,4.81530725034254e-10,EE-WIND_OFF_S7,O_Sorvest
02_SU_04,3.29768258011474e-7,EE-WIND_OFF,O_Nordavind
02_SU_04,9.66973811695419e-8,EE-WIND_OFF,O_Nordvest
02_SU_04,3.12724962863419e-7,EE-WIND_OFF,O_Vestavind1
02_SU_04,2.17498405185257e-7,EE-WIND_OFF,O_Vestavind2
02_SU_04,4.56100484369222e-9,EE-WIND_OFF_S1,O_Sorvest
02_SU_04,9.09613620313247e-9,EE-WIND_OFF_S2,O_Sorvest
02_SU_04,18.4937678581149,EE-WIND_OFF_S3,O_Sorvest
02_SU_04,2.42534408949368e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_04,18.8294079856338,EE-WIND_OFF_S5,O_Sorvest
02_SU_04,56.2868399584904,EE-WIND_OFF_S6,O_Sorvest
02_SU_04,4.76125154314515e-10,EE-WIND_OFF_S7,O_Sorvest
02_SU_05,3.29047777303828e-7,EE-WIND_OFF,O_Nordavind
02_SU_05,9.63177503965824e-8,EE-WIND_OFF,O_Nordvest
02_SU_05,3.11217756451286e-7,EE-WIND_OFF,O_Vestavind1
02_SU_05,2.1781613193918e-7,EE-WIND_OFF,O_Vestavind2
02_SU_05,4.52886413358399e-9,EE-WIND_OFF_S1,O_Sorvest
02_SU_05,9.03203710943951e-9,EE-WIND_OFF_S2,O_Sorvest
02_SU_05,18.3634450779585,EE-WIND_OFF_S3,O_Sorvest
02_SU_05,2.40825305715222e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_05,18.6967200003507,EE-WIND_OFF_S5,O_Sorvest
02_SU_05,55.8901951251669,EE-WIND_OFF_S6,O_Sorvest
02_SU_05,4.7276997248847e-10,EE-WIND_OFF_S7,O_Sorvest
02_SU_06,3.28963014867634e-7,EE-WIND_OFF,O_Nordavind
02_SU_06,9.60194690749713e-8,EE-WIND_OFF,O_Nordvest
02_SU_06,3.10606726824745e-7,EE-WIND_OFF,O_Vestavind1
02_SU_06,2.16805183176699e-7,EE-WIND_OFF,O_Vestavind2
02_SU_06,4.50624659684116e-9,EE-WIND_OFF_S1,O_Sorvest
02_SU_06,8.98693033980372e-9,EE-WIND_OFF_S2,O_Sorvest
02_SU_06,18.2717364548855,EE-WIND_OFF_S3,O_Sorvest
02_SU_06,2.39622603439341e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_06,18.60334697367,EE-WIND_OFF_S5,O_Sorvest
02_SU_06,55.6110746869021,EE-WIND_OFF_S6,O_Sorvest
02_SU_06,4.70408918610883e-10,EE-WIND_OFF_S7,O_Sorvest
02_SU_07,3.28708727559053e-7,EE-WIND_OFF,O_Nordavind
02_SU_07,9.55856053344462e-8,EE-WIND_OFF,O_Nordvest
02_SU_07,3.10688197441617e-7,EE-WIND_OFF,O_Vestavind1
02_SU_07,2.15649813162434e-7,EE-WIND_OFF,O_Vestavind2
02_SU_07,4.49850901848177e-9,EE-WIND_OFF_S1,O_Sorvest
02_SU_07,8.97149907650727e-9,EE-WIND_OFF_S2,O_Sorvest
02_SU_07,18.2403624522553,EE-WIND_OFF_S3,O_Sorvest
02_SU_07,2.3921115266075e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_07,18.5714035698056,EE-WIND_OFF_S5,O_Sorvest
02_SU_07,55.5155861159168,EE-WIND_OFF_S6,O_Sorvest
02_SU_07,4.69601189652761e-10,EE-WIND_OFF_S7,O_Sorvest
02_SU_08,3.28920633649537e-7,EE-WIND_OFF,O_Nordavind
02_SU_08,9.5843211930383e-8,EE-WIND_OFF,O_Nordvest
02_SU_08,3.11828786077826e-7,EE-WIND_OFF,O_Vestavind1
02_SU_08,2.15649813162434e-7,EE-WIND_OFF,O_Vestavind2
02_SU_08,4.51517457187122e-9,EE-WIND_OFF_S1,O_Sorvest
02_SU_08,9.00473564360732e-9,EE-WIND_OFF_S2,O_Sorvest
02_SU_08,18.3079372271512,EE-WIND_OFF_S3,O_Sorvest
02_SU_08,2.40097354337715e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_08,18.6402047473598,EE-WIND_OFF_S5,O_Sorvest
02_SU_08,55.7212538072698,EE-WIND_OFF_S6,O_Sorvest
02_SU_08,4.71340913562562e-10,EE-WIND_OFF_S7,O_Sorvest
02_SU_09,3.2887825243144e-7,EE-WIND_OFF,O_Nordavind
02_SU_09,9.59381196236229e-8,EE-WIND_OFF,O_Nordvest
02_SU_09,3.13580404340575e-7,EE-WIND_OFF,O_Vestavind1
02_SU_09,2.16805183176699e-7,EE-WIND_OFF,O_Vestavind2
02_SU_09,4.54731528197945e-9,EE-WIND_OFF_S1,O_Sorvest
02_SU_09,9.06883473730028e-9,EE-WIND_OFF_S2,O_Sorvest
02_SU_09,18.4382600073075,EE-WIND_OFF_S3,O_Sorvest
02_SU_09,2.41806457571862e-9,EE-WIND_OFF_S4,O_Sorvest
02_SU_09,18.7728927326429,EE-WIND_OFF_S5,O_Sorvest
02_SU_09,56.1178986405934,EE-WIND_OFF_S6,O_Sorvest
02_SU_09,4.74696095388607e-10,EE-WIND_OFF_S7,O_Sorvest
02_SU_10,3.28496821468569e-7,EE-WIND_OFF,O_Nordavind
